timestamp,satellite_id,battery_level_pct,temperature_c,signal_strength_dbm,power_consumption_w
2026-07-14T19:01:36.001961,SAT-009,0.38,27.29,-46.61,453.37
2026-07-14T19:16:36.001961,SAT-009,1.62,31.02,-59.77,316.68
2026-07-14T19:31:36.001961,SAT-009,3.0,29.51,-46.35,122.65
2026-07-14T19:46:36.001961,SAT-009,1.33,26.96,-51.35,274.19
2026-07-14T20:01:36.001961,SAT-009,1.44,27.38,-53.65,466.08
2026-07-14T20:16:36.001961,SAT-009,0.0,26.37,-52.78,225.0
2026-07-14T20:31:36.001961,SAT-009,0.0,27.47,-44.84,243.69
2026-07-14T20:46:36.001961,SAT-009,0.0,26.69,-44.77,399.39
2026-07-14T21:01:36.001961,SAT-009,0.0,31.12,-45.51,237.9
2026-07-14T21:16:36.001961,SAT-009,0.04,26.22,-47.41,228.64
2026-07-14T21:31:36.001961,SAT-009,1.04,29.06,-53.95,258.77
2026-07-14T21:46:36.001961,SAT-009,0.06,33.92,-46.71,332.62
2026-07-14T22:01:36.001961,SAT-009,1.1,37.39,-56.48,318.26
2026-07-14T22:16:36.001961,SAT-009,0.0,39.77,-54.6,487.06
2026-07-14T22:31:36.001961,SAT-009,0.0,44.05,-49.35,184.35
2026-07-14T22:46:36.001961,SAT-009,0.0,48.62,-57.47,489.56
2026-07-14T23:01:36.001961,SAT-009,0.0,49.01,-40.92,498.73
2026-07-14T23:16:36.001961,SAT-009,0.0,49.4,-42.2,262.42
2026-07-14T23:31:36.001961,SAT-009,0.0,44.63,-45.02,140.93
2026-07-14T23:46:36.001961,SAT-009,0.0,45.89,-41.35,493.41
2026-07-15T00:01:36.001961,SAT-009,0.0,47.47,-53.28,212.17
2026-07-15T00:16:36.001961,SAT-009,0.0,43.31,-56.55,470.79
2026-07-15T00:31:36.001961,SAT-009,0.0,42.71,-40.0,175.54
2026-07-15T00:46:36.001961,SAT-009,0.0,46.73,-51.77,229.63
2026-07-15T01:01:36.001961,SAT-009,1.06,48.32,-53.35,353.39
2026-07-15T01:16:36.001961,SAT-009,1.47,43.84,-53.58,398.44
2026-07-15T01:31:36.001961,SAT-009,1.41,40.62,-49.96,124.98
2026-07-15T01:46:36.001961,SAT-009,2.53,37.13,-41.73,365.71
2026-07-15T02:01:36.001961,SAT-009,2.25,32.5,-50.61,334.08
2026-07-15T02:16:36.001961,SAT-009,1.81,36.39,-43.1,357.91
2026-07-15T02:31:36.001961,SAT-009,1.6,38.64,-48.46,173.82
2026-07-15T02:46:36.001961,SAT-009,1.73,37.32,-50.47,289.13
2026-07-15T03:01:36.001961,SAT-009,1.13,39.44,-50.62,142.1
2026-07-15T03:16:36.001961,SAT-009,2.13,37.02,-49.35,194.8
2026-07-15T03:31:36.001961,SAT-009,1.24,35.53,-46.89,330.8
2026-07-15T03:46:36.001961,SAT-009,2.05,40.15,-49.46,467.74
2026-07-15T04:01:36.001961,SAT-009,3.01,43.67,-69.71,282.69
2026-07-15T04:16:36.001961,SAT-009,3.49,43.62,-54.73,144.25
2026-07-15T04:31:36.001961,SAT-009,3.63,44.62,-56.99,203.09
2026-07-15T04:46:36.001961,SAT-009,3.47,40.53,-43.38,284.9
2026-07-15T05:01:36.001961,SAT-009,4.66,40.35,-48.58,493.37
2026-07-15T05:16:36.001961,SAT-009,4.65,43.93,-49.61,237.65
2026-07-15T05:31:36.001961,SAT-009,4.42,46.9,-47.7,454.14
2026-07-15T05:46:36.001961,SAT-009,5.92,47.72,-51.03,179.66
2026-07-15T06:01:36.001961,SAT-009,3.99,44.49,-57.19,274.9
2026-07-15T06:16:36.001961,SAT-009,2.59,40.18,-59.9,298.75
2026-07-15T06:31:36.001961,SAT-009,3.07,44.59,-48.56,455.52
2026-07-15T06:46:36.001961,SAT-009,3.73,47.13,-43.91,249.55
2026-07-15T07:01:36.001961,SAT-009,3.1,44.37,-54.47,179.23
2026-07-15T07:16:36.001961,SAT-009,3.13,41.35,-62.05,401.43
2026-07-15T07:31:36.001961,SAT-009,1.74,43.61,-44.0,379.93
2026-07-15T07:46:36.001961,SAT-009,2.92,45.3,-43.55,457.76
2026-07-15T08:01:36.001961,SAT-009,1.87,47.32,-54.16,497.93
2026-07-15T08:16:36.001961,SAT-009,2.24,46.34,-43.72,116.41
2026-07-15T08:31:36.001961,SAT-009,2.46,48.69,-47.43,446.0
2026-07-15T08:46:36.001961,SAT-009,1.3,45.38,-55.27,199.22
2026-07-15T09:01:36.001961,SAT-009,0.0,45.81,-47.27,260.14
2026-07-15T09:16:36.001961,SAT-009,0.62,48.62,-50.73,313.23
2026-07-15T09:31:36.001961,SAT-009,1.18,50.54,-40.0,274.4
2026-07-15T09:46:36.001961,SAT-009,0.84,50.85,-57.77,347.27
2026-07-15T10:01:36.001961,SAT-009,0.16,51.25,-42.81,422.57
2026-07-15T10:16:36.001961,SAT-009,1.32,47.95,-46.44,283.14
2026-07-15T10:31:36.001961,SAT-009,2.2,46.81,-40.0,407.23
2026-07-15T10:46:36.001961,SAT-009,1.12,41.87,-55.39,331.24
2026-07-15T11:01:36.001961,SAT-009,0.75,40.22,-57.47,459.43
2026-07-15T11:16:36.001961,SAT-009,0.0,38.2,-49.18,394.36
2026-07-15T11:31:36.001961,SAT-009,0.0,41.37,-50.03,411.71
2026-07-15T11:46:36.001961,SAT-009,0.0,39.67,-46.5,379.23
2026-07-15T12:01:36.001961,SAT-009,0.94,36.98,-42.18,359.98
2026-07-15T12:16:36.001961,SAT-009,0.73,33.16,-43.75,455.21
2026-07-15T12:31:36.001961,SAT-009,1.66,28.9,-59.34,479.71
2026-07-15T12:46:36.001961,SAT-009,1.5,24.73,-53.49,482.07
2026-07-15T13:01:36.001961,SAT-009,0.57,23.4,-49.4,380.06
2026-07-15T13:16:36.001961,SAT-009,0.08,25.69,-54.64,349.58
2026-07-15T13:31:36.001961,SAT-009,0.39,25.86,-46.61,401.06
2026-07-15T13:46:36.001961,SAT-009,1.32,24.82,-54.3,469.55
2026-07-15T14:01:36.001961,SAT-009,2.18,27.12,-47.41,312.48
2026-07-15T14:16:36.001961,SAT-009,1.64,29.7,-49.42,179.93
2026-07-15T14:31:36.001961,SAT-009,0.45,27.73,-53.86,310.55
2026-07-15T14:46:36.001961,SAT-009,0.26,28.97,-48.2,467.63
2026-07-15T15:01:36.001961,SAT-009,0.0,31.64,-49.46,458.23
2026-07-15T15:16:36.001961,SAT-009,0.66,30.79,-40.0,210.09
2026-07-15T15:31:36.001961,SAT-009,1.68,29.05,-44.22,276.45
2026-07-15T15:46:36.001961,SAT-009,0.6,26.19,-53.96,328.63
2026-07-15T16:01:36.001961,SAT-009,0.79,23.13,-52.5,277.68
2026-07-15T16:16:36.001961,SAT-009,0.0,24.12,-41.93,254.81
2026-07-15T16:31:36.001961,SAT-009,0.0,22.98,-43.15,474.1
2026-07-15T16:46:36.001961,SAT-009,0.34,23.5,-50.02,137.57
2026-07-15T17:01:36.001961,SAT-009,0.0,23.5,-49.94,334.91
2026-07-15T17:16:36.001961,SAT-009,0.0,26.75,-53.9,288.34
2026-07-15T17:31:36.001961,SAT-009,0.04,29.22,-47.02,133.07
2026-07-15T17:46:36.001961,SAT-009,0.0,30.66,-40.0,187.8
2026-07-15T18:01:36.001961,SAT-009,0.64,34.24,-45.21,149.79
2026-07-15T18:16:36.001961,SAT-009,2.08,33.95,-53.5,167.32
2026-07-15T18:31:36.001961,SAT-009,1.29,30.14,-51.52,393.93
2026-07-15T18:46:36.001961,SAT-009,2.43,25.92,-44.52,158.97
2026-07-15T19:01:36.001961,SAT-009,3.61,24.26,-42.14,218.23
2026-07-15T19:16:36.001961,SAT-009,1.68,24.53,-42.83,356.82
2026-07-15T19:31:36.001961,SAT-009,2.84,25.09,-40.0,138.05
2026-07-15T19:46:36.001961,SAT-009,4.18,24.0,-45.95,438.13
2026-07-15T20:01:36.001961,SAT-009,2.83,23.35,-47.21,389.82
2026-07-15T20:16:36.001961,SAT-009,3.67,27.2,-57.41,243.34
2026-07-15T20:31:36.001961,SAT-009,4.75,31.05,-48.96,191.74
2026-07-15T20:46:36.001961,SAT-009,5.86,34.53,-40.0,102.47
2026-07-15T21:01:36.001961,SAT-009,4.16,30.49,-49.39,341.35
2026-07-15T21:16:36.001961,SAT-009,5.11,30.72,-50.04,110.31
2026-07-15T21:31:36.001961,SAT-009,3.61,32.71,-44.15,450.02
2026-07-15T21:46:36.001961,SAT-009,5.02,29.52,-44.25,457.87
2026-07-15T22:01:36.001961,SAT-009,3.87,25.51,-41.67,249.11
2026-07-15T22:16:36.001961,SAT-009,4.51,24.07,-47.13,296.16
2026-07-15T22:31:36.001961,SAT-009,4.59,23.71,-47.22,457.69
2026-07-15T22:46:36.001961,SAT-009,2.59,20.13,-44.09,252.56
2026-07-15T23:01:36.001961,SAT-009,3.74,18.47,-41.08,483.83
2026-07-15T23:16:36.001961,SAT-009,2.72,17.65,-55.11,271.66
2026-07-15T23:31:36.001961,SAT-009,1.36,16.68,-48.67,360.81
2026-07-15T23:46:36.001961,SAT-009,0.0,13.18,-42.27,404.35
2026-07-16T00:01:36.001961,SAT-009,0.0,8.86,-44.4,169.35
2026-07-16T00:16:36.001961,SAT-009,1.13,6.0,-40.7,430.4
2026-07-16T00:31:36.001961,SAT-009,2.09,8.29,-40.13,290.05
2026-07-16T00:46:36.001961,SAT-009,3.57,5.27,-59.51,376.97
2026-07-16T01:01:36.001961,SAT-009,4.0,9.21,-52.24,319.54
2026-07-16T01:16:36.001961,SAT-009,4.16,8.52,-57.27,108.73
2026-07-16T01:31:36.001961,SAT-009,5.56,10.03,-42.15,440.02
2026-07-16T01:46:36.001961,SAT-009,4.53,13.05,-47.85,284.0
2026-07-16T02:01:36.001961,SAT-009,4.15,13.47,-45.92,230.4
2026-07-16T02:16:36.001961,SAT-009,3.93,16.72,-46.1,442.92
2026-07-16T02:31:36.001961,SAT-009,2.9,19.84,-61.55,369.84
2026-07-16T02:46:36.001961,SAT-009,3.85,18.71,-46.44,148.03
2026-07-16T03:01:36.001961,SAT-009,4.72,17.39,-43.3,391.55
2026-07-16T03:16:36.001961,SAT-009,5.33,12.63,-55.36,305.23
2026-07-16T03:31:36.001961,SAT-009,5.5,10.61,-40.0,148.09
2026-07-16T03:46:36.001961,SAT-009,3.86,6.29,-54.64,160.96
2026-07-16T04:01:36.001961,SAT-009,2.04,6.64,-48.9,491.19
2026-07-16T04:16:36.001961,SAT-009,0.1,5.26,-46.7,289.83
2026-07-16T04:31:36.001961,SAT-009,1.58,0.37,-49.97,145.41
2026-07-16T04:46:36.001961,SAT-009,1.9,-4.5,-51.02,210.03
2026-07-16T05:01:36.001961,SAT-009,0.97,-7.83,-46.53,327.98
2026-07-16T05:16:36.001961,SAT-009,1.25,-7.54,-52.19,107.77
2026-07-16T05:31:36.001961,SAT-009,0.3,-5.25,-53.17,179.17
2026-07-16T05:46:36.001961,SAT-009,1.65,-5.38,-51.1,159.67
2026-07-16T06:01:36.001961,SAT-009,1.33,-8.99,-58.68,320.99
2026-07-16T06:16:36.001961,SAT-009,0.0,-13.67,-52.77,256.97
2026-07-16T06:31:36.001961,SAT-009,0.0,-13.14,-45.2,162.06
2026-07-16T06:46:36.001961,SAT-009,0.97,-8.72,-42.26,398.0
2026-07-16T07:01:36.001961,SAT-009,1.19,-5.93,-46.73,353.39
2026-07-16T07:16:36.001961,SAT-009,0.35,-5.58,-41.82,444.19
2026-07-16T07:31:36.001961,SAT-009,1.46,-4.76,-45.32,409.68
2026-07-16T07:46:36.001961,SAT-009,2.68,-7.61,-61.96,475.06
2026-07-16T08:01:36.001961,SAT-009,3.75,-11.72,-40.72,179.37
2026-07-16T08:16:36.001961,SAT-009,4.89,-10.79,-50.42,282.23
2026-07-16T08:31:36.001961,SAT-009,4.34,-6.29,-46.45,372.4
2026-07-16T08:46:36.001961,SAT-009,4.61,-2.17,-54.85,298.33
2026-07-16T09:01:36.001961,SAT-009,5.67,0.24,-49.83,361.44
2026-07-16T09:16:36.001961,SAT-009,4.64,-3.12,-45.02,202.17
2026-07-16T09:31:36.001961,SAT-009,4.73,-1.78,-48.1,287.12
2026-07-16T09:46:36.001961,SAT-009,3.07,-4.08,-45.15,330.96
2026-07-16T10:01:36.001961,SAT-009,4.08,0.13,-46.0,496.86
2026-07-16T10:16:36.001961,SAT-009,3.63,0.72,-43.82,451.71
2026-07-16T10:31:36.001961,SAT-009,4.81,-2.68,-49.07,482.32
2026-07-16T10:46:36.001961,SAT-009,3.05,-2.32,-43.25,489.86
2026-07-16T11:01:36.001961,SAT-009,4.53,-3.41,-51.09,124.82
2026-07-16T11:16:36.001961,SAT-009,4.51,-2.67,-41.01,457.42
2026-07-16T11:31:36.001961,SAT-009,4.68,-0.68,-45.39,310.91
2026-07-16T11:46:36.001961,SAT-009,4.61,3.32,-49.69,274.02
2026-07-16T12:01:36.001961,SAT-009,5.18,1.28,-40.0,114.19
2026-07-16T12:16:36.001961,SAT-009,4.1,-2.07,-48.03,278.99
2026-07-16T12:31:36.001961,SAT-009,3.09,-3.72,-42.94,262.7
2026-07-16T12:46:36.001961,SAT-009,3.11,-6.61,-54.85,136.97
2026-07-16T13:01:36.001961,SAT-009,4.27,-9.55,-40.0,190.41
2026-07-16T13:16:36.001961,SAT-009,5.27,-8.21,-43.03,485.55
2026-07-16T13:31:36.001961,SAT-009,5.74,-6.59,-40.0,350.28
2026-07-16T13:46:36.001961,SAT-009,3.99,-9.37,-42.45,150.86
2026-07-16T14:01:36.001961,SAT-009,5.06,-10.91,-50.12,496.24
2026-07-16T14:16:36.001961,SAT-009,5.16,-6.8,-57.6,358.27
2026-07-16T14:31:36.001961,SAT-009,6.2,-6.28,-53.46,367.87
2026-07-16T14:46:36.001961,SAT-009,6.98,-3.33,-42.99,428.59
2026-07-16T15:01:36.001961,SAT-009,7.78,-5.18,-55.93,264.42
2026-07-16T15:16:36.001961,SAT-009,6.86,-6.16,-51.21,332.26
2026-07-16T15:31:36.001961,SAT-009,7.09,-4.91,-48.72,346.64
2026-07-16T15:46:36.001961,SAT-009,6.02,-1.17,-56.2,192.22
2026-07-16T16:01:36.001961,SAT-009,7.01,-0.1,-57.43,202.52
2026-07-16T16:16:36.001961,SAT-009,7.88,-4.47,-59.83,192.31
2026-07-16T16:31:36.001961,SAT-009,8.73,-5.23,-46.96,434.13
2026-07-09T16:46:36.001961,SAT-010,83.91,45.51,-47.1,287.14
2026-07-09T17:01:36.001961,SAT-010,83.05,42.18,-48.24,360.57
2026-07-09T17:16:36.001961,SAT-010,81.41,37.58,-41.63,255.27
2026-07-09T17:31:36.001961,SAT-010,81.99,33.0,-50.65,489.8
2026-07-09T17:46:36.001961,SAT-010,80.16,37.5,-44.78,332.05
2026-07-09T18:01:36.001961,SAT-010,79.57,40.16,-51.48,196.52
2026-07-09T18:16:36.001961,SAT-010,77.65,42.04,-41.06,136.0
2026-07-09T18:31:36.001961,SAT-010,78.86,40.75,-47.21,472.83
2026-07-09T18:46:36.001961,SAT-010,80.16,37.38,-47.89,391.13
2026-07-09T19:01:36.001961,SAT-010,81.5,33.37,-48.95,415.15
2026-07-09T19:16:36.001961,SAT-010,80.63,31.0,-45.85,120.73
2026-07-09T19:31:36.001961,SAT-010,81.84,34.49,-56.24,282.13
2026-07-09T19:46:36.001961,SAT-010,80.69,30.11,-54.31,237.14
2026-07-09T20:01:36.001961,SAT-010,80.77,28.34,-61.93,112.92
2026-07-09T20:16:36.001961,SAT-010,80.27,27.31,-43.72,392.04
2026-07-09T20:31:36.001961,SAT-010,78.79,24.65,-53.72,158.68
2026-07-09T20:46:36.001961,SAT-010,79.73,23.41,-60.18,255.33
2026-07-09T21:01:36.001961,SAT-010,79.07,23.19,-44.43,323.79
2026-07-09T21:16:36.001961,SAT-010,77.22,26.65,-49.51,479.19
2026-07-09T21:31:36.001961,SAT-010,75.23,25.84,-50.14,371.84
2026-07-09T21:46:36.001961,SAT-010,75.35,29.48,-52.16,480.66
2026-07-09T22:01:36.001961,SAT-010,75.81,31.24,-51.03,278.85
2026-07-09T22:16:36.001961,SAT-010,77.09,30.81,-43.7,438.74
2026-07-09T22:31:36.001961,SAT-010,77.23,28.94,-56.81,267.78
2026-07-09T22:46:36.001961,SAT-010,77.02,24.94,-49.44,396.1
2026-07-09T23:01:36.001961,SAT-010,75.21,25.56,-47.79,382.6
2026-07-09T23:16:36.001961,SAT-010,75.98,22.96,-40.0,124.4
2026-07-09T23:31:36.001961,SAT-010,76.01,25.03,-46.8,224.17
2026-07-09T23:46:36.001961,SAT-010,74.06,29.04,-50.77,117.53
2026-07-10T00:01:36.001961,SAT-010,74.8,31.57,-51.84,386.5
2026-07-10T00:16:36.001961,SAT-010,75.63,32.92,-40.0,124.17
2026-07-10T00:31:36.001961,SAT-010,75.25,36.02,-59.54,108.03
2026-07-10T00:46:36.001961,SAT-010,74.32,36.88,-48.72,190.51
2026-07-10T01:01:36.001961,SAT-010,74.45,35.96,-47.6,403.44
2026-07-10T01:16:36.001961,SAT-010,74.27,37.74,-51.82,156.22
2026-07-10T01:31:36.001961,SAT-010,73.67,34.11,-48.84,269.31
2026-07-10T01:46:36.001961,SAT-010,72.3,30.35,-43.91,244.03
2026-07-10T02:01:36.001961,SAT-010,71.9,29.27,-52.1,416.49
2026-07-10T02:16:36.001961,SAT-010,71.8,28.94,-51.35,376.73
2026-07-10T02:31:36.001961,SAT-010,70.54,30.11,-40.0,263.37
2026-07-10T02:46:36.001961,SAT-010,69.89,34.31,-45.75,409.48
2026-07-10T03:01:36.001961,SAT-010,68.69,31.62,-45.71,387.35
2026-07-10T03:16:36.001961,SAT-010,68.19,31.09,-43.54,128.76
2026-07-10T03:31:36.001961,SAT-010,67.18,28.52,-53.66,220.95
2026-07-10T03:46:36.001961,SAT-010,68.67,25.33,-46.36,245.31
2026-07-10T04:01:36.001961,SAT-010,69.37,22.46,-46.96,276.82
2026-07-10T04:16:36.001961,SAT-010,70.36,24.75,-47.96,166.87
2026-07-10T04:31:36.001961,SAT-010,69.92,20.74,-47.24,238.69
2026-07-10T04:46:36.001961,SAT-010,67.94,20.37,-45.75,241.25
2026-07-10T05:01:36.001961,SAT-010,67.6,19.24,-42.64,440.65
2026-07-10T05:16:36.001961,SAT-010,65.74,16.68,-53.54,399.17
2026-07-10T05:31:36.001961,SAT-010,65.22,17.06,-45.07,178.43
2026-07-10T05:46:36.001961,SAT-010,65.32,20.24,-53.02,260.39
2026-07-10T06:01:36.001961,SAT-010,65.82,19.31,-48.2,411.11
2026-07-10T06:16:36.001961,SAT-010,64.03,23.96,-56.72,296.08
2026-07-10T06:31:36.001961,SAT-010,62.66,22.81,-53.14,406.83
2026-07-10T06:46:36.001961,SAT-010,63.4,18.88,-45.2,303.96
2026-07-10T07:01:36.001961,SAT-010,63.09,17.1,-52.09,265.4
2026-07-10T07:16:36.001961,SAT-010,61.38,12.19,-40.0,396.88
2026-07-10T07:31:36.001961,SAT-010,62.56,10.48,-51.99,113.18
2026-07-10T07:46:36.001961,SAT-010,61.41,11.06,-51.08,350.49
2026-07-10T08:01:36.001961,SAT-010,62.57,12.91,-49.73,478.85
2026-07-10T08:16:36.001961,SAT-010,63.8,17.1,-50.86,409.89
2026-07-10T08:31:36.001961,SAT-010,63.66,14.45,-46.18,190.17
2026-07-10T08:46:36.001961,SAT-010,63.67,13.65,-44.65,493.06
2026-07-10T09:01:36.001961,SAT-010,64.56,18.53,-44.46,134.77
2026-07-10T09:16:36.001961,SAT-010,64.12,17.38,-50.84,335.77
2026-07-10T09:31:36.001961,SAT-010,62.59,20.72,-46.22,471.47
2026-07-10T09:46:36.001961,SAT-010,63.23,21.42,-43.59,230.32
2026-07-10T10:01:36.001961,SAT-010,63.45,17.57,-51.16,258.59
2026-07-10T10:16:36.001961,SAT-010,63.93,21.57,-54.82,376.64
2026-07-10T10:31:36.001961,SAT-010,65.15,23.93,-46.42,119.22
2026-07-10T10:46:36.001961,SAT-010,65.28,26.16,-50.86,312.84
2026-07-10T11:01:36.001961,SAT-010,64.17,28.17,-40.0,126.55
2026-07-10T11:16:36.001961,SAT-010,62.73,32.06,-51.24,400.74
2026-07-10T11:31:36.001961,SAT-010,62.76,30.32,-53.81,314.28
2026-07-10T11:46:36.001961,SAT-010,60.76,32.38,-53.06,336.89
2026-07-10T12:01:36.001961,SAT-010,60.36,35.12,-49.62,307.22
2026-07-10T12:16:36.001961,SAT-010,61.5,33.63,-51.54,100.74
2026-07-10T12:31:36.001961,SAT-010,62.35,29.54,-45.54,376.41
2026-07-10T12:46:36.001961,SAT-010,62.14,24.66,-56.47,152.54
2026-07-10T13:01:36.001961,SAT-010,61.06,29.11,-47.06,254.1
2026-07-10T13:16:36.001961,SAT-010,62.16,32.49,-42.95,286.68
2026-07-10T13:31:36.001961,SAT-010,60.57,37.03,-45.94,232.02
2026-07-10T13:46:36.001961,SAT-010,60.85,38.55,-52.7,160.81
2026-07-10T14:01:36.001961,SAT-010,60.68,41.85,-42.26,279.06
2026-07-10T14:16:36.001961,SAT-010,60.52,40.62,-40.0,270.57
2026-07-10T14:31:36.001961,SAT-010,61.69,40.6,-49.09,187.19
2026-07-10T14:46:36.001961,SAT-010,61.19,42.18,-42.03,360.67
2026-07-10T15:01:36.001961,SAT-010,59.8,42.72,-51.97,280.48
2026-07-10T15:16:36.001961,SAT-010,59.64,43.09,-46.48,114.4
2026-07-10T15:31:36.001961,SAT-010,59.73,43.98,-42.3,388.48
2026-07-10T15:46:36.001961,SAT-010,58.55,41.39,-44.77,449.28
2026-07-10T16:01:36.001961,SAT-010,57.77,40.65,-44.91,402.38
2026-07-10T16:16:36.001961,SAT-010,55.9,42.6,-46.33,178.06
2026-07-10T16:31:36.001961,SAT-010,54.74,39.43,-51.11,186.01
2026-07-10T16:46:36.001961,SAT-010,55.55,38.18,-44.86,297.18
2026-07-10T17:01:36.001961,SAT-010,56.18,38.23,-48.99,141.24
2026-07-10T17:16:36.001961,SAT-010,55.76,38.82,-49.61,417.32
2026-07-10T17:31:36.001961,SAT-010,57.19,40.11,-49.59,232.59
2026-07-10T17:46:36.001961,SAT-010,58.28,39.08,-47.6,177.17
2026-07-10T18:01:36.001961,SAT-010,57.09,38.64,-47.16,151.82
2026-07-10T18:16:36.001961,SAT-010,57.12,35.07,-61.21,242.45
2026-07-10T18:31:36.001961,SAT-010,58.01,39.62,-55.79,221.86
2026-07-10T18:46:36.001961,SAT-010,59.4,36.42,-51.43,489.36
2026-07-10T19:01:36.001961,SAT-010,57.48,40.56,-59.05,198.04
2026-07-10T19:16:36.001961,SAT-010,56.56,44.83,-41.2,457.42
2026-07-10T19:31:36.001961,SAT-010,54.7,40.67,-46.77,320.87
2026-07-10T19:46:36.001961,SAT-010,53.22,36.64,-57.92,303.58
2026-07-10T20:01:36.001961,SAT-010,51.83,34.21,-60.86,334.89
2026-07-10T20:16:36.001961,SAT-010,50.34,38.41,-44.99,496.06
2026-07-10T20:31:36.001961,SAT-010,49.74,33.97,-54.43,307.81
2026-07-10T20:46:36.001961,SAT-010,48.36,34.05,-59.53,330.39
2026-07-10T21:01:36.001961,SAT-010,48.72,35.12,-50.77,405.89
2026-07-10T21:16:36.001961,SAT-010,47.51,30.19,-53.25,271.87
2026-07-10T21:31:36.001961,SAT-010,45.58,35.0,-56.69,131.63
2026-07-10T21:46:36.001961,SAT-010,46.41,32.66,-44.45,141.46
2026-07-10T22:01:36.001961,SAT-010,44.59,31.17,-43.13,478.25
2026-07-10T22:16:36.001961,SAT-010,45.5,33.56,-41.13,407.74
2026-07-10T22:31:36.001961,SAT-010,43.85,34.27,-44.81,388.02
2026-07-10T22:46:36.001961,SAT-010,43.66,31.63,-41.82,470.73
2026-07-10T23:01:36.001961,SAT-010,42.3,32.26,-40.0,273.46
2026-07-10T23:16:36.001961,SAT-010,42.26,34.64,-44.92,355.8
2026-07-10T23:31:36.001961,SAT-010,40.9,33.95,-45.65,232.26
2026-07-10T23:46:36.001961,SAT-010,40.11,37.89,-41.94,118.66
2026-07-11T00:01:36.001961,SAT-010,40.21,35.51,-50.03,383.42
2026-07-11T00:16:36.001961,SAT-010,39.58,32.78,-62.3,141.45
2026-07-11T00:31:36.001961,SAT-010,39.9,29.21,-51.69,431.53
2026-07-11T00:46:36.001961,SAT-010,37.91,33.06,-60.58,405.45
2026-07-11T01:01:36.001961,SAT-010,37.28,32.5,-40.0,258.39
2026-07-11T01:16:36.001961,SAT-010,36.5,36.89,-53.65,362.83
2026-07-11T01:31:36.001961,SAT-010,36.33,33.84,-40.0,379.94
2026-07-11T01:46:36.001961,SAT-010,34.94,29.64,-60.76,471.92
2026-07-11T02:01:36.001961,SAT-010,34.43,32.0,-46.38,387.49
2026-07-11T02:16:36.001961,SAT-010,32.78,28.12,-48.35,114.19
2026-07-11T02:31:36.001961,SAT-010,31.88,27.64,-47.69,209.75
2026-07-11T02:46:36.001961,SAT-010,30.54,25.2,-47.05,352.89
2026-07-11T03:01:36.001961,SAT-010,31.69,25.93,-50.84,433.2
2026-07-11T03:16:36.001961,SAT-010,32.53,26.58,-58.68,282.51
2026-07-11T03:31:36.001961,SAT-010,31.82,28.35,-54.48,240.08
2026-07-11T03:46:36.001961,SAT-010,31.09,33.23,-40.0,371.86
2026-07-11T04:01:36.001961,SAT-010,31.87,35.09,-55.1,324.26
2026-07-11T04:16:36.001961,SAT-010,30.73,39.52,-52.65,464.04
2026-07-11T04:31:36.001961,SAT-010,30.4,43.27,-40.0,417.13
2026-07-11T04:46:36.001961,SAT-010,28.43,44.18,-50.63,493.11
2026-07-11T05:01:36.001961,SAT-010,29.9,40.54,-45.69,232.59
2026-07-11T05:16:36.001961,SAT-010,31.22,39.26,-42.47,408.95
2026-07-11T05:31:36.001961,SAT-010,32.21,36.65,-48.72,432.82
2026-07-11T05:46:36.001961,SAT-010,32.69,36.7,-52.26,274.82
2026-07-11T06:01:36.001961,SAT-010,32.69,41.33,-54.41,196.45
2026-07-11T06:16:36.001961,SAT-010,31.95,45.05,-46.47,452.68
2026-07-11T06:31:36.001961,SAT-010,30.68,46.49,-53.34,342.53
2026-07-11T06:46:36.001961,SAT-010,31.24,45.09,-54.67,318.58
2026-07-11T07:01:36.001961,SAT-010,30.43,41.49,-47.13,282.4
2026-07-11T07:16:36.001961,SAT-010,29.22,39.0,-45.73,447.41
2026-07-11T07:31:36.001961,SAT-010,30.47,38.29,-50.34,104.59
2026-07-11T07:46:36.001961,SAT-010,31.85,34.35,-57.2,418.94
2026-07-11T08:01:36.001961,SAT-010,32.13,32.93,-57.82,440.94
2026-07-11T08:16:36.001961,SAT-010,31.99,36.59,-56.73,296.9
2026-07-11T08:31:36.001961,SAT-010,33.4,31.67,-47.4,180.99
2026-07-11T08:46:36.001961,SAT-010,33.72,28.62,-51.58,229.0
2026-07-11T09:01:36.001961,SAT-010,35.0,23.94,-61.76,336.37
2026-07-11T09:16:36.001961,SAT-010,35.07,20.2,-55.98,150.32
2026-07-11T09:31:36.001961,SAT-010,35.66,24.42,-46.95,201.6
2026-07-11T09:46:36.001961,SAT-010,37.12,25.98,-40.0,215.98
2026-07-11T10:01:36.001961,SAT-010,36.12,30.02,-50.83,177.78
2026-07-11T10:16:36.001961,SAT-010,35.25,25.93,-48.0,475.43
2026-07-11T10:31:36.001961,SAT-010,34.7,27.45,-49.61,408.55
2026-07-11T10:46:36.001961,SAT-010,35.67,23.79,-50.14,116.89
2026-07-11T11:01:36.001961,SAT-010,35.71,23.04,-53.5,115.17
2026-07-11T11:16:36.001961,SAT-010,36.41,24.35,-44.79,369.06
2026-07-11T11:31:36.001961,SAT-010,37.68,25.53,-41.37,291.78
2026-07-11T11:46:36.001961,SAT-010,36.61,23.86,-43.38,416.32
